Contrat_ID,No_voie,B_T_Q,Type_de_voie,Voie,Code_dep_code_commune,Code_postal,Surface,Type_local,Occupation,Type_contrat,Formule,Valeur_declaree_biens,Prix_cotisation_mensuel
121330,28,,ALL,ALBERT THOMAS,60141,91300,53,Appartement,Proprietaire,Mise en location,Integral,0-25000,12
126345,56,,RUE,ALBERT THOMAS,34157,94500,210,Appartement,Proprietaire,Residence principale,Classique,25000-50000,43
126589,30,,RUE,ALBERT THOMAS,33529,94500,21,Appartement,Locataire,Residence principale,Integral,0-25000,12
126591,30,,RUE,ALBERT THOMAS,33529,94500,25,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
125694,14,,RUE,ALBERT THURET,35288,94550,40,Appartement,Proprietaire,Mise en location,Classique,25000-50000,48
104769,3,B,RUE,ALBERT TRIBOULET,93046,26100,101,Maison,Proprietaire,Residence secondaire,Integral,0-25000,14
104680,29,,RUE,ALBERT VARNET,93048,26000,175,Maison,Proprietaire,Residence principale,Classique,25000-50000,24
101094,20,,RUE,ALBERT VOISIN,95585,6300,35,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
101160,20,,RUE,ALBERT VOISIN,95555,6300,33,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
103001,19,,BD,ALBIN BANDINI,94053,13016,62,Maison,Proprietaire,Residence principale,Classique,0-25000,16
129965,10,,SQ,ALBIN CACHOT,14079,75013,56,Appartement,Locataire,Residence principale,Integral,25000-50000,34
129991,3,,SQ,ALBIN CACHOT,13215,75013,33,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,22
129995,2,,SQ,ALBIN CACHOT,13215,75013,49,Appartement,Proprietaire,Residence principale,Classique,25000-50000,31
129997,7,,SQ,ALBIN CACHOT,13215,75013,37,Appartement,Locataire,Residence principale,Classique,25000-50000,25
130027,9,,SQ,ALBIN CACHOT,13214,75013,30,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
120060,73,,RUE,ALBIN DURAND,69241,84100,48,Appartement,Locataire,Residence principale,Classique,0-25000,11
123906,26,,RUE,ALCIDE D ORBIGNY,44109,93380,55,Appartement,Locataire,Residence principale,Integral,0-25000,14
111799,17,,RUE,ALCIDE DE BEAUCHENE,77435,56100,25,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
103184,33,,RUE,ALDEBERT,94046,13006,82,Appartement,Proprietaire,Residence principale,Classique,25000-50000,24
103224,26,,RUE,ALDEBERT,94044,13006,84,Appartement,Proprietaire,Residence principale,Integral,0-25000,20
125812,25,,RUE,ALEGRE,35238,94400,31,Appartement,Locataire,Residence principale,Classique,0-25000,14
116032,4,,RUE,ALEX,75113,77340,125,Maison,Proprietaire,Residence principale,Classique,25000-50000,30
106650,3,,RUE,ALEXANDER FLEMING,92012,33127,65,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
106815,3,,PL,ALEXANDER FLEMING,92002,33120,128,Maison,Locataire,Residence principale,Integral,25000-50000,40
113133,9,,RUE,ALEXANDER TAYLOR,76351,64000,61,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
123782,16,,RUE,ALEXANDRA DAVID NEEL,44109,93140,77,Appartement,Locataire,Residence principale,Integral,0-25000,18
107509,64,,RUE,ALEXANDRA DAVID-NEEL,91339,34730,42,Appartement,Locataire,Residence principale,Classique,0-25000,14
117055,3,,RUE,ALEXANDRA DAVID-NEEL,75109,78190,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
117157,5,,RUE,ALEXANDRA DAVID-NEEL,75109,78190,75,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
122002,21,,AV,ALEXANDRE,59009,92000,21,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
125224,13,,RUE,ALEXANDRE,38185,94000,20,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
117168,8,,PL,ALEXANDRE 1E LOUIS BARTHOU,75109,78000,62,Appartement,Locataire,Residence principale,Classique,25000-50000,29
118746,3,,PL,ALEXANDRE 1ER,72181,82000,92,Appartement,Locataire,Residence principale,Integral,0-25000,12
118767,3,,PL,ALEXANDRE 1ER,72181,82000,90,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
110795,1,,RUE,ALEXANDRE BECAMEL,78423,48000,47,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
100615,59,,RUE,ALEXANDRE BERARD,2A362,1500,165,Appartement,Locataire,Residence principale,Classique,25000-50000,24
117315,6,,RUE,ALEXANDRE BONTEMPS,75108,78000,46,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
124192,46,B,RUE,ALEXANDRE BOUCHER,43224,93410,25,Appartement,Proprietaire,Mise en location,Classique,0-25000,10
114099,3,,RUE,ALEXANDRE BOUTIN,75118,69100,50,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,17
110618,4,,RUE,ALEXANDRE CABOCHE,78498,45000,48,Appartement,Locataire,Residence principale,Integral,0-25000,10
111958,4,,RUE,ALEXANDRE DESROUSSEAUX,77350,59800,10,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
112218,50,B,RUE,ALEXANDRE DESROUSSEAUX LOM,77284,59160,130,Appartement,Locataire,Residence principale,Classique,0-25000,14
100821,17,,RUE,ALEXANDRE DUMAS,2A004,2600,90,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
104753,1,,RUE,ALEXANDRE DUMAS,93046,26100,57,Appartement,Locataire,Residence principale,Integral,0-25000,9
112713,6,,RUE,ALEXANDRE DUMAS,77079,60800,70,Appartement,Locataire,Residence principale,Classique,0-25000,15
112741,11,,RUE,ALEXANDRE DUMAS,77062,60410,47,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
117436,18,,RUE,ALEXANDRE DUMAS,75107,78370,45,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
117462,12,,RUE,ALEXANDRE DUMAS,75107,78160,54,Appartement,Proprietaire,Residence principale,Integral,0-25000,19
117474,53,,RUE,ALEXANDRE DUMAS,75107,78800,52,Maison,Proprietaire,Residence secondaire,Classique,0-25000,20
118224,7,,RUE,ALEXANDRE DUMAS,75102,78230,87,Maison,Locataire,Residence principale,Classique,25000-50000,28
119693,222,,RUE,ALEXANDRE DUMAS,69288,83110,70,Appartement,Locataire,Residence principale,Classique,25000-50000,27
122292,11,,RUE,ALEXANDRE DUMAS,54550,92000,218,Appartement,Proprietaire,Residence principale,Classique,50000-100000,56
129898,4,,RUE,ALEXANDRE DUMAS,14333,75011,46,Appartement,Locataire,Residence principale,Classique,25000-50000,32
132251,76,,RUE,ALEXANDRE DUMAS,6030,75020,43,Appartement,Locataire,Residence principale,Classique,25000-50000,28
132298,80,,RUE,ALEXANDRE DUMAS,6018,75020,34,Appartement,Locataire,Residence principale,Classique,25000-50000,23
132321,69,,RUE,ALEXANDRE DUMAS,6012,75020,82,Appartement,Proprietaire,Residence principale,Classique,25000-50000,45
109803,19,,RUE,ALEXANDRE FOURNY,80333,44200,11,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
105891,18,,RUE,ALEXANDRE FOURTANIER,92044,31000,76,Appartement,Locataire,Residence principale,Classique,25000-50000,30
111301,40,,RUE,ALEXANDRE HENROT,78208,51100,33,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
101833,174,,RUE,ALEXANDRE LOUCE,95127,6220,45,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
101859,174,,RUE,ALEXANDRE LOUCE,95116,6220,65,Appartement,Proprietaire,Residence principale,Classique,0-25000,19
109828,1,,BD,ALEXANDRE MILLERAND,80182,44200,51,Appartement,Locataire,Residence principale,Integral,0-25000,11
109963,1,,BD,ALEXANDRE MILLERAND,79130,44200,51,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
118278,5,,RUE,ALEXANDRE PALOMBE,75101,78200,61,Appartement,Locataire,Residence principale,Classique,0-25000,13
129198,3,,RUE,ALEXANDRE PARODI,25204,75010,27,Appartement,Proprietaire,Residence principale,Classique,25000-50000,22
127019,26,,RUE,ALEXANDRE PRACHAY,33236,95300,21,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
127020,26,,RUE,ALEXANDRE PRACHAY,33236,95300,21,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
108978,3,,PL,ALEXANDRE VIRO,83129,40220,91,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
109000,3,,PL,ALEXANDRE VIRO,83123,40220,63,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
109038,9,,PL,ALEXANDRE VIRO,83123,40220,46,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
109162,9,,PL,ALEXANDRE VIRO,83098,40220,46,Appartement,Locataire,Residence principale,Integral,0-25000,12
119198,19,,RUE,ALEXANDRE VOLTA,69386,83100,61,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
122501,42,B,RUE,ALEXIS BOUVIER,54304,92700,73,Maison,Proprietaire,Residence principale,Integral,25000-50000,24
102975,4,,RUE,ALEXIS CARREL,94056,13004,36,Appartement,Locataire,Residence principale,Integral,0-25000,10
103142,8,,RUE,ALEXIS CARREL,94046,13004,56,Appartement,Locataire,Residence principale,Integral,0-25000,12
104567,2,,RUE,ALEXIS CHOPARD,93048,25000,63,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
104833,11,T,RUE,ALEXIS DE TOCQUEVILLE,93032,27200,66,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
104834,11,T,RUE,ALEXIS DE TOCQUEVILLE,93032,27200,62,Appartement,Locataire,Residence principale,Integral,0-25000,13
117015,2,,RUE,ALEXIS DE TOCQUEVILLE,75109,78000,66,Appartement,Locataire,Residence principale,Integral,25000-50000,29
124776,39,,RUE,ALEXIS LEPERE,40088,93100,23,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
124778,27,,RUE,ALEXIS LEPERE,40088,93100,21,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
101377,13,,RUE,ALEXIS MOSSA,95392,6000,23,Appartement,Locataire,Residence principale,Integral,0-25000,13
125164,5,,AV,ALEXIS PESSOT,38229,94100,80,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,30
125974,11,,RUE,ALEXIS QUIRIN,35095,94350,54,Appartement,Locataire,Residence principale,Classique,0-25000,16
126058,11,,RUE,ALEXIS QUIRIN,35047,94350,54,Appartement,Locataire,Residence principale,Integral,0-25000,16
111264,,,AV,ALFRED ANATOLE THEVENET,78220,51530,68,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
112997,48,,RUE,ALFRED ANDRE,76540,62575,75,Maison,Proprietaire,Residence principale,Integral,0-25000,11
108135,14,,RUE,ALFRED BASLE,88160,35260,77,Appartement,Locataire,Residence principale,Integral,25000-50000,25
123162,45,T,AV,ALFRED BELMONTET,47001,92210,63,Appartement,Proprietaire,Residence principale,Classique,25000-50000,25
114160,15,,RUE,ALFRED BRINON,75118,69100,61,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
110353,43,,AV,ALFRED BRUNEAU,78586,44500,51,Appartement,Locataire,Residence principale,Classique,0-25000,18
110394,43,,AV,ALFRED BRUNEAU,78575,44500,24,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,13
115724,821,,RUE,ALFRED DARROUX,75115,77310,105,Appartement,Locataire,Residence principale,Classique,0-25000,17
113142,13,,RUE,ALFRED DE LASSENCE,76351,64000,34,Appartement,Locataire,Residence principale,Classique,0-25000,10
108645,22,,RUE,ALFRED DE MUSSET,84007,38100,51,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
111732,55,,RUE,ALFRED DE MUSSET,77464,56600,87,Appartement,Locataire,Residence principale,Classique,0-25000,13
115770,37,,RUE,ALFRED DE MUSSET,75114,77340,160,Maison,Proprietaire,Residence principale,Integral,25000-50000,29
116034,10,,RUE,ALFRED DE MUSSET,75113,77176,73,Maison,Proprietaire,Residence secondaire,Classique,0-25000,14
125757,22,,RUE,ALFRED DE MUSSET,35265,94400,34,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
125955,16,,RUE,ALFRED DE MUSSET,35136,94450,68,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
127400,1,,ALL,ALFRED DE MUSSET,33063,95580,79,Appartement,Proprietaire,Residence principale,Classique,0-25000,18
108615,46,,RUE,ALFRED DE VIGNY,84007,38100,64,Appartement,Locataire,Residence principale,Integral,0-25000,11
116123,35,,RUE,ALFRED DE VIGNY,75112,77176,107,Maison,Proprietaire,Residence secondaire,Classique,0-25000,16
106982,19,,RUE,ALFRED DEJEAN,91589,33120,103,Maison,Proprietaire,Residence principale,Classique,25000-50000,35
112974,121,,RUE,ALFRED DELCLUZE,76540,62100,39,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
121872,82,,RUE,ALFRED DUBOIS,59329,91460,63,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
130258,8,,RUE,ALFRED DURAND CLAYE,13209,75014,36,Appartement,Proprietaire,Residence principale,Integral,25000-50000,23
115475,1,B,RUE,ALFRED DUTHIL,75115,76160,43,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
104154,68,,RUE,ALFRED KASTLER,93072,17000,22,Appartement,Locataire,Residence principale,Integral,0-25000,12
109909,5,,RUE,ALFRED KASTLER,80021,44300,23,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
117953,1,,RUE,ALFRED KASTLER,75103,78260,42,Appartement,Locataire,Residence principale,Integral,0-25000,15
127697,25,,RUE,ALFRED LABRIERE,33063,95100,16,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
127768,69,,RUE,ALFRED LABRIERE,33063,95100,71,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
117970,36,,RUE,ALFRED LASSON,75103,78250,49,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
125787,4,,RUE,ALFRED LEBIDON,35238,94600,39,Appartement,Locataire,Residence principale,Integral,0-25000,14
104881,28,,RUE,ALFRED MANCEAU,93027,28230,78,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
116831,12,B,RUE,ALFRED MAURY,75110,77100,32,Appartement,Locataire,Residence principale,Classique,25000-50000,28
116279,8,,RUE,ALFRED NODET,75112,77130,60,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
109967,15,,RUE,ALFRED RIOM,79081,44100,113,Appartement,Locataire,Residence principale,Classique,25000-50000,27
103865,3,,AV,ALFRED ROUSSEAU,94016,14800,19,Appartement,Locataire,Residence principale,Integral,0-25000,10
107649,10,,RUE,ALFRED SABATIER,91223,34120,64,Appartement,Locataire,Residence principale,Classique,0-25000,11
112847,2,,RUE,ALFRED SAUVY,77014,60800,35,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
117684,5,,ALL,ALFRED SISLEY,75105,78160,72,Appartement,Proprietaire,Mise en location,Integral,0-25000,18
127362,11,,RUE,ALFRED SISLEY,33063,95580,137,Maison,Proprietaire,Residence principale,Classique,25000-50000,23
128874,9,,RUE,ALFRED STEVENS,28088,75009,71,Appartement,Proprietaire,Residence principale,Integral,25000-50000,45
125322,23,,RUE,ALGESIRAS,38185,94400,32,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
103562,10,,AV,ALICE,94028,13400,56,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,11
122095,4,,RUE,ALICE,56165,92400,29,Appartement,Locataire,Residence principale,Integral,0-25000,16
122392,2,,RUE,ALICE,54395,92400,42,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
123812,40,,ALL,ALICE,44109,93140,63,Maison,Locataire,Residence principale,Integral,0-25000,18
106854,9001,,RES,ALIENOR D AQUITAINE,91692,33310,79,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,14
110043,7,B,BD,ALLARD,78650,44100,44,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
126229,24,,RUE,ALLARD,34301,94160,32,Appartement,Proprietaire,Residence principale,Integral,25000-50000,22
126283,16,,RUE,ALLARD,34172,94160,15,Appartement,Locataire,Residence principale,Integral,0-25000,14
126416,17,,RUE,ALLARD,34108,94160,42,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
126516,12,,RUE,ALLARD,34003,94160,53,Appartement,Locataire,Residence principale,Classique,25000-50000,28
112058,9,,RUE,ALLARD DUGAUQUIER,77307,59800,85,Appartement,Locataire,Residence principale,Classique,0-25000,17
123130,10,,ALL,ALLEE DE LA TREILLE,47201,92210,58,Maison,Proprietaire,Residence principale,Integral,0-25000,19
112515,74,,,ALLEE DES TILLEULS,77152,59178,81,Maison,Proprietaire,Residence secondaire,Classique,0-25000,11
123090,18,,ALL,ALLEE WILLIAM BUTTERFIELD,49007,92380,110,Appartement,Locataire,Residence principale,Integral,25000-50000,52
101919,3,,IMP,ALLEGRE,95052,6220,56,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
102092,3,,IMP,ALLEGRE,94081,6220,18,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,9
126204,36,,AV,ALPHAND,34301,94160,47,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
126436,51,,AV,ALPHAND,34079,94160,95,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,45
126484,8,,AV,ALPHAND,34003,94160,60,Appartement,Proprietaire,Residence principale,Integral,25000-50000,32
126600,9,,AV,ALPHAND,33529,94160,49,Appartement,Proprietaire,Residence principale,Integral,25000-50000,28
115938,13,,RUE,ALPHONSE ALLAIS,75114,77330,109,Maison,Proprietaire,Residence principale,Integral,25000-50000,22
107353,8,,PL,ALPHONSE BEAU DE ROCHAS,91405,34790,22,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
103635,92,,RUE,ALPHONSE DAUDET,94022,13013,36,Appartement,Locataire,Residence principale,Integral,0-25000,10
103651,101,,RUE,ALPHONSE DAUDET,94022,13013,64,Appartement,Locataire,Residence principale,Classique,0-25000,10
103680,112,,RUE,ALPHONSE DAUDET,94022,13013,53,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
104643,20,,RUE,ALPHONSE DAUDET,93048,26000,95,Appartement,Proprietaire,Residence principale,Integral,25000-50000,23
104732,15,,RUE,ALPHONSE DAUDET,93047,26100,74,Appartement,Locataire,Residence principale,Classique,0-25000,9
105534,10,,BD,ALPHONSE DAUDET,92051,30000,75,Appartement,Proprietaire,Residence principale,Integral,25000-50000,22
109989,30,,RUE,ALPHONSE DAUDET,78686,44000,61,Appartement,Locataire,Residence principale,Classique,0-25000,15
118543,9,,RUE,ALPHONSE DAUDET,74012,79000,68,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
119555,22,,RUE,ALPHONSE DAUDET,69382,83400,34,Appartement,Proprietaire,Mise en location,Integral,0-25000,13
130250,6,,RUE,ALPHONSE DAUDET,13209,75014,26,Appartement,Proprietaire,Residence principale,Integral,0-25000,19
130279,15,,RUE,ALPHONSE DAUDET,13209,75014,59,Appartement,Proprietaire,Residence principale,Classique,25000-50000,38
119763,29,,AV,ALPHONSE DENIS,69275,83400,80,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
126749,14,,RUE,ALPHONSE ET LOUIS ROUSSEL,33434,95260,24,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,10
126976,9,,RUE,ALPHONSE ET LOUIS ROUSSEL,33249,95260,19,Appartement,Locataire,Residence principale,Classique,0-25000,8
107871,75,,RUE,ALPHONSE GUERIN,91097,35000,17,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,10
123073,48,,QUAI,ALPHONSE LE GALLO,49007,92100,129,Appartement,Proprietaire,Residence principale,Classique,25000-50000,53
123180,52,,QUAI,ALPHONSE LE GALLO,45286,92100,31,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
107785,74,,AV,ALPHONSE LEGAULT,91174,35170,46,Appartement,Locataire,Residence principale,Classique,0-25000,13
107911,17,B,AV,ALPHONSE LEGAULT,91027,35170,51,Appartement,Locataire,Residence principale,Integral,0-25000,12
